============================================================================================
Box Size: 2.25 X 1 X 0.8 M
Kinect Position: 0.6, 0.35, 0.35
Experiment Time: 10/14/2013 3:27:24 PM and Ticks:635173612443672432
============================================================================================
EVENTTYPE | EVENT# | HANDTYPE | X | Y | Z | TIME | STOPWATCH(ms) | SKELETON ID
SKT | OUT | -1.188389 | 0.1269779 | 3.066388 | 3:32:24PM | 300341 | 478
SKT | OUT | -1.195958 | 0.1245019 | 3.074509 | 3:32:24PM | 300373 | 478
SKT | OUT | -1.197441 | 0.1298722 | 3.081708 | 3:32:24PM | 300403 | 478
SKT | OUT | -1.208147 | 0.1389759 | 3.086468 | 3:32:24PM | 300439 | 478
SKT | OUT | -1.210121 | 0.1470494 | 3.094573 | 3:32:24PM | 300471 | 478
SKT | OUT | -1.21819 | 0.1567429 | 3.099055 | 3:32:24PM | 300504 | 478
SKT | OUT | -1.221534 | 0.1582451 | 3.10373 | 3:32:24PM | 300540 | 478
SKT | OUT | -1.223185 | 0.1642212 | 3.102471 | 3:32:24PM | 300572 | 478
SKT | OUT | -1.225297 | 0.1678927 | 3.097408 | 3:32:24PM | 300604 | 478
SKT | OUT | -1.226173 | 0.172593 | 3.096929 | 3:32:24PM | 300639 | 478
SKT | OUT | -1.209146 | 0.1627062 | 3.091101 | 3:32:25PM | 300672 | 478
SKT | OUT | -1.193243 | 0.1668979 | 3.084626 | 3:32:25PM | 300706 | 478
SKT | OUT | -1.175558 | 0.1626277 | 3.074493 | 3:32:25PM | 300741 | 478
SKT | OUT | -1.15443 | 0.1616352 | 3.064534 | 3:32:25PM | 300774 | 478
SKT | OUT | -1.12842 | 0.1588344 | 3.050623 | 3:32:25PM | 300805 | 478
SKT | OUT | -1.107768 | 0.1572149 | 3.043779 | 3:32:25PM | 300837 | 478
SKT | OUT | -1.070265 | 0.1567475 | 3.02535 | 3:32:25PM | 300869 | 478
SKT | OUT | -1.047531 | 0.1546292 | 3.011812 | 3:32:25PM | 300904 | 478
SKT | OUT | -1.019258 | 0.147326 | 2.993921 | 3:32:25PM | 300937 | 478
SKT | OUT | -0.9783205 | 0.1508006 | 2.969296 | 3:32:25PM | 300974 | 478
SKT | OUT | -0.9438137 | 0.1402176 | 2.949619 | 3:32:25PM | 301006 | 478
SKT | OUT | -0.899628 | 0.1396525 | 2.923385 | 3:32:25PM | 301038 | 478
SKT | OUT | -0.8607495 | 0.1430357 | 2.899082 | 3:32:25PM | 301073 | 478
SKT | OUT | -0.8119816 | 0.1349175 | 2.870958 | 3:32:25PM | 301106 | 478
SKT | OUT | -0.7686175 | 0.1189529 | 2.85848 | 3:32:25PM | 301142 | 478
SKT | OUT | -0.7330071 | 0.1166583 | 2.832528 | 3:32:25PM | 301174 | 478
SKT | OUT | -0.7034815 | 0.1249436 | 2.812374 | 3:32:25PM | 301204 | 478
SKT | OUT | -0.6879745 | 0.1254903 | 2.783199 | 3:32:25PM | 301242 | 478
SKT | OUT | -0.662268 | 0.1363508 | 2.775841 | 3:32:25PM | 301271 | 478
SKT | OUT | -0.6391078 | 0.1317212 | 2.764326 | 3:32:25PM | 301303 | 478
SKT | OUT | -0.6283038 | 0.1289665 | 2.752196 | 3:32:25PM | 301342 | 478
SKT | OUT | -0.6029555 | 0.1398099 | 2.734045 | 3:32:25PM | 301375 | 478
SKT | OUT | -0.5880595 | 0.130651 | 2.735047 | 3:32:25PM | 301404 | 478
SKT | OUT | -0.5689948 | 0.1423527 | 2.72162 | 3:32:25PM | 301441 | 478
SKT | OUT | -0.5582665 | 0.128012 | 2.726258 | 3:32:25PM | 301471 | 478
SKT | OUT | -0.5478219 | 0.1168478 | 2.729509 | 3:32:25PM | 301504 | 478
SKT | OUT | -0.530112 | 0.1228517 | 2.721498 | 3:32:25PM | 301539 | 478
SKT | OUT | -0.5163283 | 0.1155819 | 2.720288 | 3:32:25PM | 301572 | 478
SKT | OUT | -0.5010813 | 0.0937208 | 2.735879 | 3:32:25PM | 301608 | 478
SKT | OUT | -0.4938177 | 0.09203617 | 2.734888 | 3:32:25PM | 301640 | 478
SKT | OUT | -0.4561176 | 0.0674701 | 2.75968 | 3:32:26PM | 301672 | 478
SKT | OUT | -0.4371107 | 0.06252497 | 2.762505 | 3:32:26PM | 301708 | 478
SKT | OUT | -0.4357234 | 0.08509105 | 2.751277 | 3:32:26PM | 301740 | 478
SKT | OUT | -0.3990119 | 0.06828161 | 2.771572 | 3:32:26PM | 301772 | 478
SKT | OUT | -0.3813506 | 0.06019016 | 2.771142 | 3:32:26PM | 301808 | 478
SKT | OUT | -0.3521366 | 0.06668828 | 2.771802 | 3:32:26PM | 301840 | 478
SKT | OUT | -0.3304218 | 0.05946305 | 2.771837 | 3:32:26PM | 301876 | 478
SKT | OUT | -0.3105089 | 0.07634426 | 2.762783 | 3:32:26PM | 301908 | 478
SKT | OUT | -0.2940677 | 0.06821877 | 2.758944 | 3:32:26PM | 301945 | 478
SKT | OUT | -0.2672932 | 0.07393409 | 2.747722 | 3:32:26PM | 301977 | 478
SKT | OUT | -0.2526433 | 0.07980709 | 2.738659 | 3:32:26PM | 302009 | 478
SKT | OUT | -0.2380184 | 0.06558706 | 2.727145 | 3:32:26PM | 302045 | 478
SKT | OUT | -0.2170175 | 0.06151105 | 2.706975 | 3:32:26PM | 302077 | 478
SKT | OUT | -0.2036285 | 0.06365138 | 2.696281 | 3:32:26PM | 302110 | 478
SKT | OUT | -0.1871305 | 0.05008655 | 2.667723 | 3:32:26PM | 302145 | 478
SKT | OUT | -0.1682316 | 0.05029796 | 2.652989 | 3:32:26PM | 302176 | 478
SKT | OUT | -0.1518842 | 0.04178073 | 2.614252 | 3:32:26PM | 302209 | 478
SKT | OUT | -0.1297654 | 0.04168816 | 2.600767 | 3:32:26PM | 302242 | 478
SKT | OUT | -0.1196124 | 0.03955704 | 2.574776 | 3:32:26PM | 302273 | 478
SKT | OUT | -0.09845214 | 0.02817025 | 2.537998 | 3:32:26PM | 302311 | 478
SKT | OUT | -0.07538851 | 0.03710802 | 2.516478 | 3:32:26PM | 302341 | 478
SKT | OUT | -0.06253138 | 0.04030395 | 2.489387 | 3:32:26PM | 302373 | 478
SKT | OUT | -0.04523182 | 0.04048738 | 2.464974 | 3:32:26PM | 302409 | 478
SKT | OUT | -0.03141514 | 0.05338138 | 2.442758 | 3:32:26PM | 302442 | 478
SKT | OUT | -0.01860901 | 0.0526918 | 2.423324 | 3:32:26PM | 302472 | 478
SKT | OUT | -0.009700421 | 0.05187283 | 2.406603 | 3:32:26PM | 302508 | 478
SKT | OUT | 0.001322065 | 0.05832196 | 2.385928 | 3:32:26PM | 302540 | 478
SKT | OUT | 0.00924497 | 0.05706831 | 2.368054 | 3:32:26PM | 302572 | 478
SKT | OUT | 0.01624389 | 0.05878919 | 2.353824 | 3:32:26PM | 302608 | 478
SKT | OUT | 0.02031871 | 0.0570645 | 2.340408 | 3:32:26PM | 302642 | 478
SKT | OUT | 0.02505424 | 0.06172608 | 2.327118 | 3:32:27PM | 302674 | 478
SKT | OUT | 0.027775 | 0.05759481 | 2.316809 | 3:32:27PM | 302706 | 478
SKT | OUT | 0.02989547 | 0.06566226 | 2.306755 | 3:32:27PM | 302736 | 478
SKT | OUT | 0.03297916 | 0.0587505 | 2.299193 | 3:32:27PM | 302774 | 478
SKT | OUT | 0.03752898 | 0.06379426 | 2.290718 | 3:32:27PM | 302805 | 478
SKT | OUT | 0.0364843 | 0.06391276 | 2.28152 | 3:32:27PM | 302839 | 478
SKT | OUT | 0.04312552 | 0.0674739 | 2.271333 | 3:32:27PM | 302873 | 478
SKT | OUT | 0.04377092 | 0.06470779 | 2.263507 | 3:32:27PM | 302907 | 478
SKT | OUT | 0.04588117 | 0.06514878 | 2.252597 | 3:32:27PM | 302940 | 478
SKT | OUT | 0.04887681 | 0.0707629 | 2.246737 | 3:32:27PM | 302974 | 478
SKT | OUT | 0.04873187 | 0.0654648 | 2.242779 | 3:32:27PM | 303007 | 478
SKT | OUT | 0.05097505 | 0.0662187 | 2.237272 | 3:32:27PM | 303042 | 478
SKT | OUT | 0.05271721 | 0.06391312 | 2.231039 | 3:32:27PM | 303073 | 478
SKT | OUT | 0.05506499 | 0.06821556 | 2.227318 | 3:32:27PM | 303107 | 478
SKT | OUT | 0.05760168 | 0.06790721 | 2.2206 | 3:32:27PM | 303142 | 478
SKT | OUT | 0.0584901 | 0.06556428 | 2.218254 | 3:32:27PM | 303175 | 478
SKT | OUT | 0.06095194 | 0.068786 | 2.213098 | 3:32:27PM | 303206 | 478
SKT | OUT | 0.06088168 | 0.06653229 | 2.213541 | 3:32:27PM | 303241 | 478
SKT | OUT | 0.06147536 | 0.07184929 | 2.210498 | 3:32:27PM | 303274 | 478
SKT | OUT | 0.06196417 | 0.06948275 | 2.209885 | 3:32:27PM | 303306 | 478
SKT | OUT | 0.06208357 | 0.06605657 | 2.208218 | 3:32:27PM | 303342 | 478
SKT | OUT | 0.0628856 | 0.06747874 | 2.205679 | 3:32:27PM | 303375 | 478
SKT | OUT | 0.06566159 | 0.06679028 | 2.203161 | 3:32:27PM | 303405 | 478
SKT | OUT | 0.06313436 | 0.06429206 | 2.202725 | 3:32:27PM | 303443 | 478
SKT | OUT | 0.06295185 | 0.0641558 | 2.202591 | 3:32:27PM | 303472 | 478
SKT | OUT | 0.06562492 | 0.06755172 | 2.203104 | 3:32:27PM | 303508 | 478
SKT | OUT | 0.06847276 | 0.06881101 | 2.2 | 3:32:27PM | 303542 | 478
SKT | OUT | 0.0640987 | 0.06060432 | 2.203456 | 3:32:27PM | 303574 | 478
SKT | OUT | 0.06568483 | 0.06544068 | 2.204922 | 3:32:27PM | 303610 | 478
ENTER|82|RH1|0.963820046927353|0.308020244022742|0.867201891620695|3:32:27PM|303610|478
SKT | IN | 0.06697495 | 0.06421167 | 2.203381 | 3:32:27PM | 303644 | 478
SKT | IN | 0.06720109 | 0.07031884 | 2.205402 | 3:32:28PM | 303674 | 478
SKT | IN | 0.06731351 | 0.06811284 | 2.208839 | 3:32:28PM | 303709 | 478
SKT | IN | 0.06621226 | 0.06778515 | 2.210066 | 3:32:28PM | 303742 | 478
SKT | IN | 0.0673649 | 0.06807464 | 2.212142 | 3:32:28PM | 303772 | 478
SKT | IN | 0.0674982 | 0.06781828 | 2.212592 | 3:32:28PM | 303808 | 478
SKT | IN | 0.06572718 | 0.06659287 | 2.218031 | 3:32:28PM | 303840 | 478
IN   |82|RH1|0.936010546039721|0.330212315472012|0.822530354743004|3:32:28PM|303840|478
SKT | IN | 0.06761609 | 0.0652626 | 2.216834 | 3:32:28PM | 303872 | 478
IN   |82|RH1|0.938703722327978|0.318034478317277|0.833715941542474|3:32:28PM|303872|478
SKT | IN | 0.06772996 | 0.0677069 | 2.221013 | 3:32:28PM | 303909 | 478
IN   |82|RH1|0.946704930688968|0.32203514841005|0.844119873006112|3:32:28PM|303909|478
SKT | IN | 0.0715521 | 0.07229643 | 2.220004 | 3:32:28PM | 303944 | 478
SKT | IN | 0.07025085 | 0.06440762 | 2.223661 | 3:32:28PM | 303976 | 478
ENTER|83|LH1|0.962582773702503|0.415461094695263|0.560458796720907|3:32:28PM|303976|478
SKT | IN | 0.0702193 | 0.07153797 | 2.227178 | 3:32:28PM | 304008 | 478
IN   |83|LH1|0.885975665053709|0.391417556142589|0.602721888642446|3:32:28PM|304008|478
SKT | IN | 0.06865302 | 0.06468388 | 2.228642 | 3:32:28PM | 304044 | 478
IN   |83|LH1|0.860322958252271|0.391099571366094|0.612157244598438|3:32:28PM|304044|478
SKT | IN | 0.0695468 | 0.06502562 | 2.231766 | 3:32:28PM | 304076 | 478
IN   |83|LH1|0.895996159584441|0.370779631577131|0.680661222591712|3:32:28PM|304076|478
SKT | IN | 0.06742118 | 0.06764849 | 2.234275 | 3:32:28PM | 304109 | 478
IN   |83|LH1|0.893596536173744|0.36509417659713|0.687296531063231|3:32:28PM|304109|478
SKT | IN | 0.06636053 | 0.06384271 | 2.237518 | 3:32:28PM | 304145 | 478
IN   |83|LH1|0.902723616677725|0.371872537237522|0.680977961683874|3:32:28PM|304145|478
SKT | IN | 0.06502283 | 0.06181626 | 2.239727 | 3:32:28PM | 304177 | 478
IN   |83|LH1|0.904632395835284|0.371049369363729|0.674084863115705|3:32:28PM|304177|478
SKT | IN | 0.06203597 | 0.06646051 | 2.24474 | 3:32:28PM | 304209 | 478
EXIT |83|LH1|1.00250125628367|0.386553695442249|0.434002621523949|3:32:28PM|304209|478
SKT | IN | 0.05930089 | 0.06438393 | 2.248687 | 3:32:28PM | 304244 | 478
SKT | IN | 0.05926214 | 0.06302925 | 2.251209 | 3:32:28PM | 304276 | 478
IN   |82|RH1|0.957639224035105|0.325595835645412|0.845386769770113|3:32:28PM|304276|478
SKT | IN | 0.05442094 | 0.05551744 | 2.252559 | 3:32:28PM | 304309 | 478
IN   |82|RH1|0.964315719156752|0.330177963615205|0.84882047425285|3:32:28PM|304309|478
SKT | IN | 0.05398075 | 0.05947832 | 2.25541 | 3:32:28PM | 304340 | 478
ENTER|84|LH1|0.941076344834404|0.338763938556491|0.45944501394718|3:32:28PM|304340|478
IN   |82|RH1|0.965837544957738|0.331995969575462|0.848717298609543|3:32:28PM|304340|478
SKT | IN | 0.05358054 | 0.06257365 | 2.255824 | 3:32:28PM | 304372 | 478
IN   |84|LH1|0.953509516193128|0.355077210780705|0.474623426617047|3:32:28PM|304372|478
IN   |82|RH1|0.968739993155256|0.332500499482743|0.849616494308519|3:32:28PM|304372|478
SKT | IN | 0.05329865 | 0.05969349 | 2.257453 | 3:32:28PM | 304408 | 478
IN   |84|LH1|0.952173358861908|0.354290532476502|0.478420600234899|3:32:28PM|304408|478
IN   |82|RH1|0.971328801709786|0.332807647243045|0.850160088685733|3:32:28PM|304408|478
SKT | IN | 0.05388238 | 0.06181337 | 2.258231 | 3:32:28PM | 304441 | 478
IN   |84|LH1|0.945658153910145|0.357123862937394|0.487704143155939|3:32:28PM|304441|478
EXIT |82|RH1|1.00960851417611|0.334273880688651|0.89563581145568|3:32:28PM|304441|478
SKT | IN | 0.05564488 | 0.06168867 | 2.258034 | 3:32:28PM | 304472 | 478
IN   |84|LH1|0.976972348330293|0.364328430063929|0.504477278146241|3:32:28PM|304472|478
SKT | IN | 0.05492396 | 0.05660604 | 2.258111 | 3:32:28PM | 304508 | 478
IN   |84|LH1|0.975069768055834|0.372005788001006|0.516968683543958|3:32:28PM|304508|478
ENTER|85|RH1|0.997346467753722|0.338998018106247|0.874348250332371|3:32:28PM|304508|478
SKT | IN | 0.05194067 | 0.0636044 | 2.261774 | 3:32:28PM | 304540 | 478
IN   |84|LH1|0.976431197756615|0.372054985085474|0.524691061560612|3:32:28PM|304540|478
EXIT |85|RH1|1.00038254956576|0.34925431868302|0.873194900420189|3:32:28PM|304540|478
SKT | IN | 0.05161586 | 0.06721839 | 2.262022 | 3:32:28PM | 304574 | 478
IN   |84|LH1|0.979250080241577|0.362793492904709|0.521536545242664|3:32:28PM|304574|478
ENTER|86|RH1|0.998721248895025|0.347243295072717|0.872375336529104|3:32:28PM|304574|478
SKT | IN | 0.04807311 | 0.06168929 | 2.264827 | 3:32:28PM | 304609 | 478
IN   |84|LH1|0.965909368555192|0.349621084877608|0.51466418909152|3:32:28PM|304609|478
EXIT |86|RH1|1.00304926139155|0.344422523674427|0.878775266251103|3:32:28PM|304609|478
SKT | IN | 0.04568564 | 0.0651961 | 2.266576 | 3:32:28PM | 304641 | 478
IN   |84|LH1|0.979689604895207|0.339428648470233|0.5078991213043|3:32:28PM|304641|478
SKT | IN | 0.04512171 | 0.06209034 | 2.267426 | 3:32:29PM | 304678 | 478
IN   |84|LH1|0.990756458972245|0.335695519070363|0.504791871471125|3:32:29PM|304678|478
SKT | IN | 0.04073546 | 0.06442399 | 2.268321 | 3:32:29PM | 304708 | 478
IN   |84|LH1|0.987230486581396|0.324168882672197|0.495795682551461|3:32:29PM|304708|478
SKT | IN | 0.0376117 | 0.06151058 | 2.26947 | 3:32:29PM | 304740 | 478
IN   |84|LH1|0.984030193971865|0.307615889711716|0.482035353831758|3:32:29PM|304740|478
SKT | IN | 0.03595595 | 0.06808458 | 2.269247 | 3:32:29PM | 304777 | 478
IN   |84|LH1|0.984425491978764|0.308528099261019|0.482184395250642|3:32:29PM|304777|478
SKT | IN | 0.03409068 | 0.06897255 | 2.270634 | 3:32:29PM | 304808 | 478
IN   |84|LH1|0.989249891960427|0.31358031620992|0.486201629223832|3:32:29PM|304808|478
SKT | IN | 0.02845485 | 0.06394809 | 2.272781 | 3:32:29PM | 304840 | 478
IN   |84|LH1|0.986655659383186|0.312825970811563|0.485206589253085|3:32:29PM|304840|478
SKT | IN | 0.02653518 | 0.06388082 | 2.275462 | 3:32:29PM | 304876 | 478
IN   |84|LH1|0.984670049837977|0.313163491907659|0.48389233659734|3:32:29PM|304876|478
ENTER|87|RH1|0.998603350906839|0.347706852151654|0.863257434921033|3:32:29PM|304876|478
SKT | IN | 0.02219076 | 0.05798707 | 2.275019 | 3:32:29PM | 304908 | 478
IN   |84|LH1|0.973518557164769|0.315717316422153|0.489908591209018|3:32:29PM|304908|478
IN   |87|RH1|0.992839283693758|0.35062589895706|0.860796716689793|3:32:29PM|304908|478
SKT | IN | 0.01932352 | 0.05989791 | 2.27723 | 3:32:29PM | 304941 | 478
IN   |84|LH1|0.961090511805531|0.317264278215778|0.49366401177191|3:32:29PM|304941|478
IN   |87|RH1|0.98230177847065|0.389322300710539|0.820191051176937|3:32:29PM|304941|478
SKT | IN | 0.01488167 | 0.0674096 | 2.278374 | 3:32:29PM | 304977 | 478
IN   |84|LH1|0.959742195126692|0.317844459403218|0.494462505420414|3:32:29PM|304977|478
IN   |87|RH1|0.982900685945518|0.390613924588398|0.819808806578135|3:32:29PM|304977|478
SKT | IN | 0.01386005 | 0.06545568 | 2.279721 | 3:32:29PM | 305009 | 478
IN   |84|LH1|0.958743280877956|0.317909778404926|0.495611593600362|3:32:29PM|305009|478
IN   |87|RH1|0.979270584239522|0.390368087618334|0.815929080524708|3:32:29PM|305009|478
SKT | IN | 0.01431201 | 0.06868399 | 2.279224 | 3:32:29PM | 305041 | 478
IN   |84|LH1|0.957620746595096|0.318928784522021|0.497485921318112|3:32:29PM|305041|478
IN   |87|RH1|0.972963995545923|0.376152178848498|0.807467724099205|3:32:29PM|305041|478
SKT | IN | 0.01125531 | 0.06678941 | 2.280003 | 3:32:29PM | 305072 | 478
IN   |84|LH1|0.955820865124299|0.319919436254284|0.497889534182729|3:32:29PM|305072|478
IN   |87|RH1|0.974971479995916|0.379450343077906|0.805981780258859|3:32:29PM|305072|478
SKT | IN | 0.007573362 | 0.06692471 | 2.281808 | 3:32:29PM | 305108 | 478
IN   |84|LH1|0.948880381029106|0.321405532614499|0.496433958909838|3:32:29PM|305108|478
IN   |87|RH1|0.971322722035976|0.379291706975122|0.802380169486581|3:32:29PM|305108|478
SKT | IN | 0.004609425 | 0.06574578 | 2.282819 | 3:32:29PM | 305140 | 478
IN   |84|LH1|0.945050365343144|0.320709618032215|0.494945005034838|3:32:29PM|305140|478
IN   |87|RH1|0.96183276845208|0.376662854680031|0.794448638764922|3:32:29PM|305140|478
SKT | IN | 0.002927934 | 0.06722199 | 2.284355 | 3:32:29PM | 305175 | 478
IN   |84|LH1|0.938382036057888|0.321589732199315|0.486127361834138|3:32:29PM|305175|478
IN   |87|RH1|0.985341794189266|0.347948799672071|0.817827667333634|3:32:29PM|305175|478
SKT | IN | 0.002899355 | 0.06836519 | 2.286519 | 3:32:29PM | 305206 | 478
IN   |84|LH1|0.936907774763763|0.320601782298486|0.48565013723094|3:32:29PM|305206|478
IN   |87|RH1|0.986950583167585|0.347179341831954|0.820728983112722|3:32:29PM|305206|478
SKT | IN | 0.002162811 | 0.06976187 | 2.28813 | 3:32:29PM | 305244 | 478
IN   |84|LH1|0.933201796344441|0.31722523526703|0.485298797641412|3:32:29PM|305244|478
IN   |87|RH1|0.972682303992756|0.364661883567646|0.795298303002553|3:32:29PM|305244|478
SKT | IN | 0.002393776 | 0.06633515 | 2.287364 | 3:32:29PM | 305273 | 478
IN   |84|LH1|0.93443549329058|0.317387731129005|0.486210778537089|3:32:29PM|305273|478
IN   |87|RH1|0.971226102906124|0.36448086086155|0.795025134907073|3:32:29PM|305273|478
SKT | IN | -0.001020818 | 0.06749007 | 2.289125 | 3:32:29PM | 305307 | 478
IN   |84|LH1|0.933398610882858|0.317093914383142|0.488532349720785|3:32:29PM|305307|478
IN   |87|RH1|0.969844407625978|0.369000074756517|0.791277731169152|3:32:29PM|305307|478
SKT | IN | -0.0009233343 | 0.06374235 | 2.289 | 3:32:29PM | 305340 | 478
IN   |84|LH1|0.931140965737003|0.314696588258649|0.488131478669913|3:32:29PM|305340|478
SKT | IN | -0.002375184 | 0.06844772 | 2.292209 | 3:32:29PM | 305373 | 478
IN   |84|LH1|0.931989378256635|0.314321627498392|0.487384990075589|3:32:29PM|305373|478
IN   |87|RH1|0.968878931583194|0.372482824546659|0.789758110703464|3:32:29PM|305373|478
SKT | IN | -0.004437555 | 0.0618975 | 2.290694 | 3:32:29PM | 305408 | 478
IN   |84|LH1|0.932689017581873|0.313986511329176|0.487239882563382|3:32:29PM|305408|478
IN   |87|RH1|0.96921849924684|0.376328362010377|0.787465656389644|3:32:29PM|305408|478
SKT | IN | -0.005712171 | 0.06116147 | 2.292249 | 3:32:29PM | 305440 | 478
IN   |84|LH1|0.927766389144936|0.315069381615668|0.48663665373722|3:32:29PM|305440|478
IN   |87|RH1|0.965756840268151|0.395544826336854|0.770631396834228|3:32:29PM|305440|478
SKT | IN | -0.004119479 | 0.05868959 | 2.292336 | 3:32:29PM | 305472 | 478
IN   |84|LH1|0.927446252595622|0.316456252474198|0.481888756203385|3:32:29PM|305472|478
IN   |87|RH1|0.980282790324136|0.38316726148917|0.78021701610436|3:32:29PM|305472|478
SKT | IN | -0.004408678 | 0.06265694 | 2.29379 | 3:32:29PM | 305509 | 478
IN   |84|LH1|0.925778693437146|0.31806060591796|0.478620484417354|3:32:29PM|305509|478
IN   |87|RH1|0.981451339393082|0.381147152599539|0.781817698889458|3:32:29PM|305509|478
SKT | IN | -0.006333679 | 0.05893794 | 2.292167 | 3:32:29PM | 305540 | 478
IN   |84|LH1|0.929758316782535|0.320870065252773|0.476057544217153|3:32:29PM|305540|478
IN   |87|RH1|0.983564622088287|0.373826466102241|0.783753777021111|3:32:29PM|305540|478
SKT | IN | -0.003892637 | 0.0604977 | 2.291519 | 3:32:29PM | 305572 | 478
IN   |84|LH1|0.92570752549079|0.319117318913313|0.47030641107366|3:32:29PM|305572|478
IN   |87|RH1|0.988657958229047|0.367473035258413|0.78811057866612|3:32:29PM|305572|478
SKT | IN | -0.001032853 | 0.06326874 | 2.298022 | 3:32:29PM | 305608 | 478
IN   |84|LH1|0.919052786064637|0.316458301115616|0.467298373174791|3:32:29PM|305608|478
IN   |87|RH1|0.992812640417358|0.36648060209883|0.790791893694517|3:32:29PM|305608|478
SKT | IN | -0.004858501 | 0.06118596 | 2.300268 | 3:32:29PM | 305640 | 478
EXIT |84|LH1|1.12674916573978|0.385887144720277|0.301395753434852|3:32:29PM|305640|478
IN   |87|RH1|0.969696349687327|0.347877809793397|0.789563203509002|3:32:29PM|305640|478
SKT | IN | -0.002623244 | 0.06498977 | 2.305072 | 3:32:30PM | 305672 | 478
EXIT |87|RH1|1.00590706570982|0.350328845951566|0.790975893238646|3:32:30PM|305672|478
SKT | OUT | -0.006486585 | 0.06553078 | 2.305273 | 3:32:30PM | 305708 | 478
SKT | OUT | -0.005731145 | 0.06112913 | 2.306567 | 3:32:30PM | 305740 | 478
SKT | OUT | -0.005361243 | 0.06476708 | 2.304127 | 3:32:30PM | 305772 | 478
SKT | OUT | -0.01092234 | 0.06679993 | 2.30969 | 3:32:30PM | 305808 | 478
SKT | OUT | -0.01006325 | 0.0628142 | 2.308033 | 3:32:30PM | 305840 | 478
ENTER|88|LH1|0.960632748130473|0.349155182252701|0.421963317370878|3:32:30PM|305840|478
SKT | IN | -0.01442338 | 0.06278159 | 2.309252 | 3:32:30PM | 305872 | 478
IN   |88|LH1|0.957164353826877|0.394547523942599|0.405187589578448|3:32:30PM|305872|478
SKT | IN | -0.01545201 | 0.0611433 | 2.308118 | 3:32:30PM | 305908 | 478
IN   |88|LH1|0.99049902650967|0.409798323223128|0.357082467427313|3:32:30PM|305908|478
SKT | IN | -0.01664104 | 0.05987437 | 2.308424 | 3:32:30PM | 305940 | 478
SKT | IN | -0.01824154 | 0.06925063 | 2.310312 | 3:32:30PM | 305976 | 478
SKT | IN | -0.0194674 | 0.06686793 | 2.311741 | 3:32:30PM | 306008 | 478
SKT | IN | -0.0210385 | 0.06732246 | 2.312764 | 3:32:30PM | 306040 | 478
SKT | IN | -0.0231406 | 0.07234109 | 2.312882 | 3:32:30PM | 306076 | 478
SKT | IN | -0.02393588 | 0.06666177 | 2.313285 | 3:32:30PM | 306109 | 478
SKT | IN | -0.02536346 | 0.06666934 | 2.311796 | 3:32:30PM | 306141 | 478
ENTER|89|RH1|0.999454088007634|0.345665603657834|0.79417535146015|3:32:30PM|306141|478
SKT | IN | -0.02665137 | 0.06985588 | 2.312604 | 3:32:30PM | 306176 | 478
IN   |89|RH1|0.997875041747265|0.343984233172968|0.79448946794786|3:32:30PM|306176|478
SKT | IN | -0.02685857 | 0.06934018 | 2.312023 | 3:32:30PM | 306208 | 478
SKT | IN | -0.02592568 | 0.06727491 | 2.311767 | 3:32:30PM | 306240 | 478
SKT | IN | -0.02739356 | 0.06794144 | 2.312084 | 3:32:30PM | 306276 | 478
IN   |89|RH1|0.957007116772867|0.352047745171959|0.755385481902059|3:32:30PM|306276|478
SKT | IN | -0.0267196 | 0.06835663 | 2.31091 | 3:32:30PM | 306309 | 478
IN   |89|RH1|0.943972653753467|0.348648544323092|0.746135615606362|3:32:30PM|306309|478
SKT | IN | -0.02580906 | 0.06978714 | 2.309554 | 3:32:30PM | 306345 | 478
IN   |89|RH1|0.935426718540087|0.348253275291394|0.744044863416719|3:32:30PM|306345|478
SKT | IN | -0.02698017 | 0.06826131 | 2.309633 | 3:32:30PM | 306376 | 478
IN   |89|RH1|0.931769437115885|0.346842266092687|0.744379603112162|3:32:30PM|306376|478
SKT | IN | -0.025379 | 0.07422612 | 2.30631 | 3:32:30PM | 306412 | 478
IN   |89|RH1|0.926823324448743|0.345758208187983|0.74394490642433|3:32:30PM|306412|478
SKT | IN | -0.02788853 | 0.07239551 | 2.305754 | 3:32:30PM | 306445 | 478
IN   |89|RH1|0.920185333927889|0.344780442113329|0.743951820563339|3:32:30PM|306445|478
SKT | IN | -0.02709807 | 0.07114314 | 2.302302 | 3:32:30PM | 306477 | 478
IN   |89|RH1|0.913067287594676|0.34257126440421|0.743594431102179|3:32:30PM|306477|478
SKT | IN | -0.0247819 | 0.07115588 | 2.300347 | 3:32:30PM | 306513 | 478
IN   |89|RH1|0.910487121713699|0.343343216242573|0.747709833928359|3:32:30PM|306513|478
SKT | IN | -0.02450516 | 0.07424919 | 2.298126 | 3:32:30PM | 306544 | 478
IN   |89|RH1|0.912120169782609|0.342041349157629|0.758751713924817|3:32:30PM|306544|478
SKT | IN | -0.02272295 | 0.07610725 | 2.294094 | 3:32:30PM | 306577 | 478
IN   |89|RH1|0.905284113025789|0.343316732356427|0.761496984739043|3:32:30PM|306577|478
SKT | IN | -0.02310939 | 0.0653768 | 2.295867 | 3:32:30PM | 306612 | 478
IN   |89|RH1|0.903963512506964|0.343280717834121|0.768882417688329|3:32:30PM|306612|478
SKT | IN | -0.02232975 | 0.05848522 | 2.292281 | 3:32:30PM | 306645 | 478
